ef_base_id,native_pes21_id,physical_source_id,canonical_name,status,source_card_id,stats_source_card_id,portrait_asset_id,face_owner_id,commentary_owner_id
133688,133688,133688,Tobe Leysen,active,133688,133688,133688,,133688
133699,133699,133699,Thibo Somers,active,133699,133699,133699,,133699
133701,120011,120011,Enzo Barrenechea,active,133701,105666396162629,120011,,120011
133716,133716,133716,Facundo Farías,active,133716,133716,133716,,133716
133717,133717,133717,Yaya Sithole,active,133717,133717,133717,,133717
133735,133735,566994,Kandet Diawara,active,133735,133735,133735,,
133744,133744,133744,Neco Williams,active,133744,105809472260720,133744,133744,133744
133747,567009,567009,Victor Kristiansen,active,133747,133747,567009,,
133750,133750,133750,Josip Šutalo,active,133750,52877489998454,133750,,133750
133752,567039,567039,Rouslan Yerin,active,8522360,8522360,567039,,
133760,133760,567093,Niki Urakami,active,133760,133760,133760,,
133770,133770,133770,Nanasei Iino,active,133770,105763301362314,133770,,133770
133777,133777,567094,Hikaru Nakahara,active,133777,106724300294801,133777,,
133782,133782,133782,Kaito Chida,active,133782,105760080136854,133782,,133782
133783,567096,567096,Han Ho-Gang,active,133783,133783,567096,,
133786,133786,567099,Tomofumi Fujiyama,active,133786,133786,133786,,
133852,133852,133852,Noppakun Kadtoon,active,133852,133852,133852,,133852
133856,567101,567101,Wasusiwakit P.,active,133856,133856,567101,,
133872,133872,567105,Issei Tone,active,133872,133872,133872,,
133880,133880,133880,Ryuji Saito,active,133880,133880,133880,,133880
133884,133884,133884,Yuya Tanaka,active,133884,133884,133884,,133884
133888,133888,133888,Takashi Kawano,active,133888,133888,133888,,133888
133891,133891,133891,Soya Fujiwara,active,133891,105834436758275,133891,,133891
133894,133894,133894,Taira Shige,active,133894,133894,133894,,133894
133895,133895,133895,Akira Silvano Disaro,active,133895,106742285470471,133895,,133895
133933,107756,107756,Long Runcai,active,8522541,8522541,107756,,107756
133952,133952,567109,Thiti Thumporn,active,133952,133952,133952,,
134022,134022,134022,Julián Palacios,active,134022,134022,134022,,134022
134038,134038,134038,Ennio van der Gouw,active,134038,134038,134038,,134038
134040,134040,134040,Anton Tanghe,active,134040,134040,134040,,134040
134050,134050,567110,Lionel Altamirano,active,134050,134050,134050,,
134092,134092,567113,Matias Olguín,active,134092,134092,134092,,
134122,134122,134122,Cristián Toro,active,134122,134122,134122,,134122
134134,134134,134134,Cristopher Barrera,active,134134,134134,134134,,134134
134139,134139,134139,Daniel Gónzalez,active,134139,134139,134139,,134139
134220,134220,567117,Harold Antiñirre,active,134220,134220,134220,,
134302,134302,134302,Lukas Soza,active,134302,134302,134302,,134302
134303,134303,567122,José Tiznado,active,134303,134303,134303,,
134343,567126,567126,Jovany Campusano,active,134343,134343,567126,,
134351,134351,567127,Maximiliano Guerrero,active,134351,134351,134351,,
134370,134370,134370,Benjamín Gazzolo,active,134370,134370,134370,,134370
134372,134372,567134,Francisco Salinas,active,134372,134372,134372,,
134412,134412,134412,Loïc Badé,active,134412,52900307012876,134412,,134412
134419,134419,134419,Alejandro Francés,active,134419,134419,134419,,134419
134421,134421,134421,Radosław Majecki,active,134421,52868900064533,134421,,134421
134466,134466,134466,Di'Shon Bernard,active,134466,134466,134466,,134466
134467,134467,134467,Ethan Laird,active,134467,134467,134467,,134467
134471,134471,134471,Arnau Puigmal,active,134471,134471,134471,,134471
134472,134472,134472,Ethan Galbraith,active,134472,134472,134472,,134472
134474,134474,134474,Largie Ramazani,active,134474,105650558471498,134474,,134474
134479,134479,134479,José Gragera,active,134479,134479,134479,,134479
134483,134483,134483,Caio Alexandre,active,134483,105766791023955,134483,,134483
134490,134490,567140,Gabriel Veron,active,134490,134490,134490,,
134493,134493,134493,Anthony Descotte,active,134493,134493,134493,,134493
134496,134496,134496,Hayden Hackney,active,134496,134496,134496,,134496
134506,134506,134506,Welington,active,134506,134506,134506,,134506
134508,567147,567147,Danilo Gomes,active,134508,105725451963756,567147,,
134512,134512,134512,Juan,active,134512,53974585707888,134512,,134512
134513,134513,134513,Junya Takahashi,active,134513,134513,134513,,134513
134514,134514,134514,Botond Balogh,active,134514,134514,134514,,134514
134515,134515,134515,Gabriele Artistico,active,134515,134515,134515,,134515
134527,134527,134527,Melvin Bard,active,134527,105752027073919,134527,,134527
134532,134532,134532,Zaid Romero,active,134532,134532,134532,,134532
134545,134545,567153,Georges Mikautadze,active,134545,55070339239313,134545,,
134547,134547,134547,Ilario Monterisi,active,134547,134547,134547,,134547
134559,567155,567155,Talha Sarıarslan,active,134559,134559,567155,,
134561,134561,567156,Alexander Lind,active,134561,134561,134561,,
134688,134688,134688,Sergio Cubero,active,134688,134688,134688,,134688
134701,134701,134701,Yassin Oukili,active,134701,134701,134701,,134701
134706,134706,134706,Jay Stansfield,active,134706,134706,134706,,134706
134716,134716,134716,Léo Realpe,active,134716,134716,134716,,134716
134722,134722,134722,Wouter George,active,134722,134722,134722,,134722
134723,134723,134723,Mithat Pala,active,134723,105758737960515,134723,,134723
134732,134732,134732,Joseph Anang,active,134732,134732,134732,,134732
134733,134733,134733,Pepe Sánchez,active,134733,134733,134733,,134733
134737,134737,134737,Jesús Areso,active,134737,134737,134737,,134737
134738,134738,134738,Bryan Limbombe,active,134738,134738,134738,,134738
134754,134754,567157,Ale Meléndez,active,134754,134754,134754,,
134757,134757,134757,Germán Valera,active,134757,55070339239525,134757,,134757
134758,134758,134758,Álex Baena,active,134758,55068728626790,134758,,134758
134762,134762,134762,Nikola Čumić,active,134762,134762,134762,,134762
134782,134782,134782,Sontje Hansen,active,134782,134782,134782,,134782
134794,134794,134794,Gonçalo Ramos,active,134794,56165824335498,134794,,134794
134798,134798,134798,Tyrick Mitchell,active,134798,134798,134798,,134798
134800,134800,134800,Solomon Brynn,active,134800,134800,134800,,134800
134813,134813,567158,Layton Stewart,active,134813,134813,134813,,
134830,134830,134830,Eray Özbek,active,134830,134830,134830,,134830
134862,134862,134862,Andrea Carboni,active,134862,134862,134862,,134862
134866,134866,134866,Bright Arrey-Mbi,active,134866,134866,134866,,134866
134867,134867,134867,Chris Richards,active,134867,105859669692115,134867,134867,134867
134868,134868,134868,Malik Tillman,active,134868,56165555900116,134868,,134868
134877,134877,134877,Agustín Hausch,active,134877,134877,134877,,134877
134893,134893,134893,Jeremy Ngakia,active,134893,134893,134893,,134893
134900,134900,134900,Cecilio Waterman,active,134900,134900,134900,,134900
134902,134902,134902,Kristian Thorstvedt,active,134902,105832020840182,134902,,134902
134904,134904,134904,Eric-Junior Bocat,active,134904,134904,134904,,134904
134908,65280,65280,Clifford Lander,active,8523516,8523516,65280,,65280
134918,134918,134918,Felipe Villagrán,active,134918,134918,134918,,134918
134921,134921,134921,Aïmen Moueffek,active,134921,134921,134921,,134921
134922,134922,134922,Maxence Rivera,active,134922,134922,134922,,134922
134924,134924,134924,Naci Ünüvar,active,134924,134924,134924,,134924
134927,134927,567159,Marc Aguado,active,134927,134927,134927,,
134930,126889,126889,Kiliann Sildillia,active,134930,105808935390994,126889,,126889
134931,134931,134931,Senne Lammens,active,134931,52889838030611,134931,,134931
134932,134932,134932,Maxim De Cuyper,active,134932,105856985337620,134932,,134932
134934,134934,134934,Youssouph Badji,active,134934,134934,134934,,134934
134936,134936,134936,Santiago Toloza,active,134936,134936,134936,,134936
134939,134939,134939,Terem Moffi,active,134939,52845814615835,134939,,134939
134940,134940,134940,Denis Makarov,active,134940,134940,134940,,134940
134941,134941,134941,Paulo Henrique,active,134941,53977538498333,134941,,134941
135002,135002,135002,Jamie McGrath,active,135002,135002,135002,,135002
135015,135015,135015,Ênio,active,135015,105756590477159,135015,,135015
135017,135017,135017,Yan Couto,active,135017,105790950215529,135017,,135017
135030,135030,135030,Joan Cruz,active,135030,135030,135030,,135030
135031,135031,135031,Luciano Arriagada,active,135031,135031,135031,,135031
135033,135033,135033,Marcelino Núñez,active,135033,135033,135033,,135033
135034,135034,567160,Natan,active,135034,52848498970490,135034,,
135038,103510,103510,João Gomes,active,135038,52853330808702,103510,,103510
135039,135039,135039,Richard Ríos,active,135039,52894401433471,135039,,135039
135040,540683,540683,Guilherme Bala,active,16912256,16912256,540683,,540683
135041,135041,135041,Rodrigo Muniz,active,135041,52867826323329,135041,,135041
135042,135042,135042,Michel Araújo,active,135042,135042,135042,,135042
135044,135044,567162,Gabriel Menino,active,135044,135044,135044,,
135053,135053,135053,Obed Nkambadio,active,135053,135053,135053,,135053
135060,135060,135060,Antoine Colassin,active,135060,135060,135060,,135060
135061,135061,567169,João Paulo,active,135061,135061,135061,,
135062,540685,540685,Matheus Donelli,active,135062,135062,540685,,540685
135067,135067,135067,Vitinha,active,135067,52891180208027,135067,,135067
135068,135068,135068,Lewis Gibson,active,135068,135068,135068,,135068
135072,135072,135072,Ryotaro Ishida,active,135072,135072,135072,,135072
135076,135076,135076,Tomáš Suslov,active,135076,105699145289636,135076,,135076
135102,135102,135102,Nathan Patterson,active,135102,135102,135102,,135102
135104,135104,135104,Maxx Creevey,active,135104,135104,135104,,135104
135106,135106,135106,Jason León,active,135106,135106,135106,,135106
135108,135108,135108,Hugo,active,135108,53970022305732,135108,,135108
135119,135119,135119,Görkem Sağlam,active,135119,55069265498063,135119,,135119
135131,135131,135131,Weverson,active,135131,135131,135131,,135131
135133,135133,135133,Daiya Tono,active,135133,105760080138205,135133,,135133
135136,135136,135136,Kenta Matsumoto,active,135136,105637136699360,135136,,135136
135138,135138,135138,T. Brandon Nozawa,active,135138,53944789372898,135138,135138,135138
135139,135139,135139,Koto Abe,active,135139,135139,135139,,135139
135143,135143,135143,Carlos Alcaraz,active,135143,135143,135143,,135143
135144,135144,135144,Juan Cáceres,active,135144,135144,135144,,135144
135148,567174,567174,Luciano Juba,active,135148,53977538498540,567174,,
135164,135164,567176,Rafael Carvalheira,active,135164,135164,135164,,
135167,135167,135167,Guilherme,active,135167,53975391014911,135167,,135167
135171,567180,567180,Javi Castro,active,135171,135171,567180,,
135172,135172,135172,K. Dewsbury-Hall,active,135172,105693508145156,135172,,135172
135181,135181,135181,Alfred Canales,active,135181,135181,135181,,135181
135190,135190,135190,Ryoya Morishita,active,135190,53881438605334,135190,,135190
135191,135191,135191,J. Reshaun Sumiyoshi,active,135191,105763301363735,135191,,135191
135193,135193,135193,Kai Matsuzaki,active,135193,105753369251865,135193,,135193
135195,135195,135195,Daiki Hotta,active,135195,135195,135195,,135195
135196,135196,135196,Taiga Hata,active,135196,53971901354012,135196,,135196
135197,135197,135197,Shunta Tanaka,active,135197,53961969242141,135197,,135197
135201,135201,135201,Julen Lobete,active,135201,135201,135201,,135201
135208,135208,135208,Natanael,active,135208,135208,135208,,135208
135216,135216,135216,Jonathan Villagra,active,135216,135216,135216,,135216
135217,135217,135217,Bruno Barticciotto,active,135217,135217,135217,,135217
135235,135235,135235,Ashvin Balaruban,active,135235,135235,135235,,135235
135241,135241,567181,Lennart Moser,active,135241,135241,135241,,
135243,135243,567182,Fintelman,active,135243,135243,135243,,
135253,135253,135253,Hidetoshi Takeda,active,135253,105697534677077,135253,,135253
135255,135255,135255,Solomon Sakuragawa,active,135255,135255,135255,,135255
135257,135257,135257,Yuki Yamamoto,active,135257,53944789373017,135257,,135257
135259,135259,135259,Shoji Toyama,active,135259,105836315807835,135259,,135259
135261,135261,135261,Ryotaro Araki,active,135261,53967606386781,135261,,135261
135262,135262,135262,Yuta Matsumura,active,135262,105834436759646,135262,,135262
135263,135263,135263,Itsuki Someno,active,135263,53979685982303,135263,,135263
135264,135264,135264,Tetsushi Yamakawa,active,135264,53971901354080,135264,135264,135264
135265,135265,135265,Erick Noriega,active,135265,135265,135265,,135265
135266,135266,135266,Yuito Suzuki,active,135266,105850274451554,135266,,135266
135269,135269,135269,Facundo Cáseres,active,135269,135269,135269,,135269
135285,135285,567183,Guilherme Liberato,active,135285,135285,135285,,
135287,567186,567186,Igor Thiago,active,135287,55070607675511,567186,,
135302,135302,567195,Mateus Moraes,active,135302,105651632214150,135302,,
135311,135311,135311,Joao Grimaldo,active,135311,135311,135311,,135311
135312,135312,135312,Filip Stojilković,active,135312,135312,135312,,135312
135333,135333,135333,Guillermo Paiva,active,135333,135333,135333,,135333
135345,135345,135345,Boško Šutalo,active,135345,135345,135345,,135345
135350,135350,135350,Keisuke Nishimura,active,135350,135350,135350,,135350
135351,135351,135351,Soya Takada,active,135351,135351,135351,,135351
135359,135359,135359,Rocco Ríos Novo,active,135359,135359,135359,,135359
135365,135365,135365,Filip Stanković,active,135365,135365,135365,,135365
135372,135372,135372,Ezequiel Cañete,active,135372,135372,135372,,135372
135379,135379,135379,Fuki Yamada,active,135379,105661295890643,135379,,135379
135384,135384,135384,Y. Ndayishimiye,active,135384,53877948944600,135384,,135384
135385,135385,135385,Samú Costa,active,135385,135385,135385,,135385
135389,135389,135389,Sebastián Meza,active,135389,135389,135389,,135389
135392,135392,135392,Juan Carlos Gauto,active,135392,135392,135392,,135392
135396,135396,135396,El Bilal Touré,active,135396,53978612240612,135396,,135396
135400,135400,135400,Matías Viña,active,135400,135400,135400,,135400
135403,135403,135403,Kelvi,active,135403,135403,135403,,135403
135410,135410,135410,Róbert Boženík,active,135410,135410,135410,,135410
135411,135411,567204,Kristian Hlynsson,active,135411,135411,135411,,
135416,135416,567206,Dejan Joveljić,active,135416,135416,135416,,
135424,135424,135424,Florián Monzón,active,135424,135424,135424,,135424
135434,135434,135434,Yuri Sena,active,135434,135434,135434,,135434
135441,135441,135441,Jacob Chapman,active,135441,135441,135441,,135441
135450,135450,135450,Daihachi Okamura,active,135450,105656732487962,135450,,135450
135467,135467,135467,Ryuya Nishio,active,135467,105661832761643,135467,,135467
135469,135469,135469,Nagi Matsumoto,active,135469,135469,135469,,135469
135470,135470,135470,Shota Fujio,active,135470,53967874822446,135470,,135470
135473,135473,135473,Seiya Baba,active,135473,105786655248689,135473,,135473
135474,135474,135474,Yuan Matsuhashi,active,135474,105781286539570,135474,,135474
135478,135478,135478,Gabriel Lacerda,active,135478,135478,135478,,135478
135480,135480,135480,James Gomez,active,135480,135480,135480,,135480
135481,135481,135481,Magnus Jensen,active,135481,135481,135481,,135481
135483,135483,135483,Benjamín Rojas,active,135483,135483,135483,,135483
135484,135484,135484,Janis Antiste,active,135484,135484,135484,,135484
135489,135489,135489,Christopher Lungoyi,active,135489,135489,135489,,135489
135495,135495,135495,Takahiro Akimoto,active,135495,53877143638343,135495,,135495
135497,135497,567207,Hassane Rizqallah,active,8524105,8524105,135497,,
135499,135499,135499,Peter Urminský,active,135499,135499,135499,,135499
135501,135501,135501,Pierre Kalulu,active,135501,52875610952013,135501,,135501
135512,135512,135512,Hijiri Kato,active,135512,135512,135512,,135512
135513,135513,135513,Ryoma Kida,active,135513,105834436759897,135513,,135513
135514,135514,135514,Seiya Maikuma,active,135514,105764106670426,135514,,135514
135515,135515,135515,Asahi Uenaka,active,135515,53961969242459,135515,,135515
135521,135521,135521,Giacomo Quagliata,active,135521,135521,135521,,135521
135531,135531,135531,Lucas Lissens,active,135531,135531,135531,,135531
135535,135535,135535,Lazaros Rota,active,135535,135535,135535,,135535
135536,135536,135536,David Zima,active,135536,135536,135536,,135536
135538,567208,567208,Takumi Tsukui,active,135538,105843563565426,567208,,
135539,135539,135539,Taiki Yamada,active,135539,105704513999219,135539,,135539
135542,567215,567215,Pape Guèye,active,135542,135542,567215,,
135553,135553,135553,Ivan Mesík,active,135553,135553,135553,,135553
135558,135558,135558,Leon James,active,135558,53881170170246,135558,,135558
135562,135562,135562,Elvis Hernández,active,135562,135562,135562,,135562
135564,135564,567217,Tomoya Fujii,active,135564,105637136699788,135564,,
135567,567224,567224,Vissarion Zetkin,active,8524175,8524175,567224,,
135572,135572,135572,Unai Vencedor,active,135572,135572,135572,,135572
135576,135576,135576,Sinaly Diomandé,active,135576,52785148203416,135576,,135576
135577,135577,135577,Ryan Ponti,active,135577,135577,135577,,135577
135583,135583,135583,Jefferson Savarino,active,135583,135583,135583,,135583
135587,135587,135587,Anis Slimane,active,135587,135587,135587,,135587
135611,135611,135611,Hayden Carter,active,135611,135611,135611,,135611
135615,135615,567232,Zion Suzuki,active,135615,55068997063103,135615,,
135616,135616,567233,Kenta Inoue,active,135616,105697534677440,135616,,
135641,135641,567239,Joshua Rawlins,active,135641,135641,135641,,
135657,113049,113049,Tabb Bagherzadeh,active,8524265,8524265,113049,,113049
135678,113750,113750,Pedram Alizadeh,active,8524286,8524286,113750,,113750
135692,135692,567240,Barak Abdualla,active,8524300,8524300,135692,,
135698,135698,567263,Ghassan Jaber,active,8524306,8524306,135698,,
135715,135715,567287,Reinhard Sangalo,active,8524323,8524323,135715,,
135727,135727,567289,Nawaf Al Aqidi,active,16912943,8524335,135727,,
135728,135728,567294,Abdulelah Al Amri,active,16912944,56161848136240,135728,,
135732,135732,567303,Ayman Yahya,active,16912948,8524340,135732,,
135733,135733,567311,Reza Baraa,active,8524341,8524341,135733,,
135734,540697,540697,Mohammed Marran,active,16912950,16912950,540697,,540697
135744,135744,567318,Seol Young-Woo,active,135744,105867773088320,135744,,
135750,135750,567329,Cho Gue-Sung,active,135750,105644451566150,135750,,
135787,135787,567334,Mohammed Al Yami,active,16913003,16913003,135787,,
135796,540710,540710,Yousef Abdullah,active,16913012,16913012,540710,,540710
135800,540711,540711,Abdullah Al Yazidi,active,16913016,8524408,540711,,540711
135801,135801,567342,Hashim Ali,active,16913017,16913017,135801,,
135811,135811,567351,Moin Barakah,active,8524419,8524419,135811,,
135812,540714,540714,Eid Khamis Alnuaimi,active,16913028,16913028,540714,,540714
135825,135825,567352,Waad Gadi,active,8524433,8524433,135825,,
135838,135838,567362,Karim Bader,active,8524446,8524446,135838,,
135858,113644,113644,Kim Ju-Sung,active,135858,135858,113644,,113644
135877,100202,100202,Oh Hyeon-Gyu,active,135877,53982370337477,100202,,100202
135882,135882,135882,Yerson Mosquera,active,135882,52869973807818,135882,,135882
135883,135883,135883,Jhair Castillo,active,135883,135883,135883,,135883
135885,135885,135885,Daniel Luna,active,135885,135885,135885,,135885
135900,135900,135900,Misael Martínez,active,135900,135900,135900,,135900
135912,135912,135912,Kevin Pérez,active,135912,135912,135912,,135912
135927,135927,135927,Ryoya Yamashita,active,135927,53944789373687,135927,,135927
135937,135937,135937,Nicolás Laméndola,active,135937,135937,135937,,135937
135953,135953,135953,Meschack Elia,active,135953,135953,135953,,135953
135954,567363,567363,Adam Karabec,active,135954,105819941245714,567363,,
135956,135956,135956,Mohamed Diomandé,active,135956,105826920567572,135956,,135956
135957,135957,135957,Kamaldeen Sulemana,active,135957,105830947099413,135957,,135957
135962,135962,567364,Warinthon Jamnongwat,active,135962,135962,135962,,
135982,135982,135982,Ivo Mammini,active,135982,135982,135982,,135982
135986,135986,567365,Gauthier Ott,active,135986,135986,135986,,
135988,567367,567367,Adrián Rodríguez,active,135988,135988,567367,,
136002,136002,136002,Jeyson Rojas,active,136002,136002,136002,,136002
136006,136006,136006,Alexander Aravena,active,136006,136006,136006,,136006
136007,136007,136007,Gonzalo Tapia,active,136007,136007,136007,,136007
136009,136009,136009,Lucas Gourna-Douath,active,136009,136009,136009,,136009
136010,136010,136010,Alexis Trouillet,active,136010,136010,136010,,136010
136012,136012,136012,Agustín Sienra,active,136012,136012,136012,,136012
136025,136025,136025,Esteban Moreira,active,136025,136025,136025,,136025
136026,136026,136026,Armando Broja,active,136026,136026,136026,,136026
136039,136039,136039,Luca Oyen,active,136039,136039,136039,,136039
136044,136044,136044,Malick Thiaw,active,136044,52884469322604,136044,,136044
136082,136082,136082,Andrea Papetti,active,136082,136082,136082,,136082
136094,567368,567368,Ryan Teague,active,136094,16913310,567368,,
136097,41720,41720,Lukáš Červ,active,136097,136097,41720,,41720
136098,136098,136098,Illia Zabarnyi,active,136098,55071144547234,136098,,136098
136117,136117,567369,Kwasi Sibo,active,136117,136117,136117,,
136123,136123,567370,Sebastián Prieto,active,136123,136123,136123,,
136132,136132,567372,Marvin Keller,active,136132,136132,136132,,
136134,136134,567374,Fabio Fehr,active,136134,136134,136134,,
136146,136146,567381,James Hill,active,136146,136146,136146,,
136177,136177,567382,Nordin Bakker,active,136177,136177,136177,,
136180,136180,567385,Mike Eerdhuijzen,active,136180,136180,136180,,
136182,136182,136182,Gijs Smal,active,136182,53877680509942,136182,,136182
136184,42306,42306,Micky van de Ven,active,136184,52890643338232,42306,,42306
136190,136190,136190,Jelle Duin,active,136190,136190,136190,,136190
136194,136194,567395,Derry Murkin,active,136194,136194,136194,,
136219,136219,567401,Gastón Benavídez,active,136219,136219,136219,,
136225,136225,567405,Yair Arismendi,active,136225,136225,136225,,
136230,136230,567417,Bruno Sepúlveda,active,136230,136230,136230,,
136247,136247,136247,Wahidullah Faghir,active,136247,136247,136247,,136247
136256,136256,567419,Ibrahima Koné,active,136256,136256,136256,,
136270,136270,567421,Elydjah Mendy,active,136270,136270,136270,,
136274,567423,567423,Lamine Gueye,active,136274,136274,567423,,
136277,136277,567435,Sambou Soumano,active,136277,136277,136277,,
136306,136306,567442,Lautaro Díaz,active,136306,136306,136306,,
136321,136321,136321,Fatih Kuruçuk,active,136321,136321,136321,,136321
136359,43923,43923,Gennadi Konchalovsky,active,8524967,8524967,43923,,43923
136386,127811,127811,Kazımcan Karataş,active,136386,136386,127811,,127811
136393,136393,136393,Sasha Marcich,active,136393,136393,136393,,136393
136394,136394,136394,Marco Pellegrino,active,136394,136394,136394,,136394
136398,136398,136398,Tiago Palacios,active,136398,136398,136398,,136398
136407,136407,136407,Dominic Hyam,active,136407,136407,136407,,136407
136408,136408,136408,Sam McCallum,active,136408,136408,136408,,136408
136414,136414,136414,Josh Eccles,active,136414,136414,136414,,136414
136420,136420,136420,Amadou Bakayoko,active,136420,136420,136420,,136420
136424,136424,136424,Matt Godden,active,136424,136424,136424,,136424
136447,136447,567445,Mael Corboz,active,136447,136447,136447,,
136449,136449,136449,Daniel Iversen,active,136449,136449,136449,,136449
136460,136460,567454,Jakob Kiilerich,active,136460,136460,136460,,
136468,136468,567458,Mike Vestergård,active,136468,136468,136468,,
136490,136490,136490,Federico Del Frate,active,136490,136490,136490,,136490
136514,540287,540287,Mateo Zunzunegui,active,8525122,136514,540287,,540287
136522,136522,136522,Pius Dorn,active,136522,136522,136522,,136522
136540,136540,567462,Rob Atkinson,active,136540,136540,136540,,
136546,35977,35977,Mark Sykes,active,136546,136546,35977,,35977
136577,136577,567465,Joshua Zimmerman,active,136577,136577,136577,,
136594,61580,61580,Efraim Bystrov,active,8525202,8525202,61580,,61580
136613,136613,567473,Noah Cadiou,active,136613,136613,136613,,
136617,136617,567475,Mathieu Mion,active,136617,136617,136617,,
136651,136651,567480,Lucas Souto,active,136651,136651,136651,,
136668,136668,136668,Bart Verbruggen,active,136668,52875610953180,136668,,136668
136672,136672,136672,Ivan Ilić,active,136672,136672,136672,,136672
136680,136680,567490,Robin Roefs,active,136680,55070607676904,136680,,
136682,136682,567494,Cas Odenthal,active,136682,136682,136682,,
136691,136691,136691,Josias Lukembila,active,136691,136691,136691,,136691
136703,136703,567499,Harrison Burrows,active,136703,136703,136703,,
136713,8843,8843,Jack Taylor,active,136713,136713,8843,,8843
136714,136714,567501,Joe Ward,active,136714,136714,136714,,
136718,136718,567518,Sofus Berger,active,136718,136718,136718,,
136724,136724,567538,Dylan Glaby,active,136724,136724,136724,,
136765,136765,136765,Andrei Burcă,active,136765,136765,136765,,136765
136766,136766,136766,Adrián Rus,active,136766,136766,136766,,136766
136781,540717,540717,Abdullah Al Hamddan,active,16913997,8525389,540717,,540717
136792,136792,567545,Morteza Hurairah,active,8525400,8525400,136792,,
136793,136793,567550,Habib Dhikrullah,active,8525401,50468441,136793,,
136794,136794,567554,Mojtaba Bilal,active,8525402,8525402,136794,,
136796,136796,567559,Najim Furkan,active,8525404,8525404,136796,,
136798,136798,567561,Naif Dirgham,active,8525406,8525406,136798,,
136817,136817,567565,Jan Ikramullah,active,8525425,8525425,136817,,
136826,136826,136826,Callum McCowatt,active,136826,136826,136826,,136826
136827,136827,136827,Joe Bell,active,136827,136827,136827,,136827
136829,136829,136829,Nando Pijnaker,active,136829,136829,136829,,136829
136838,136838,136838,Carlos Pineda,active,136838,136838,136838,,136838
136843,136843,136843,Dolev Haziza,active,136843,136843,136843,,136843
136845,136845,136845,Neta Lavi,active,136845,105842758260365,136845,,136845
136853,136853,567576,Morteza Hamdan,active,8525461,105868041524885,136853,,
136863,136863,567589,Elick Gladstone,active,8525471,8525471,136863,,
136868,136868,136868,Tihomir Kostadinov,active,136868,136868,136868,,136868
136871,136871,136871,Brandon Paiber,active,136871,136871,136871,,136871
136873,136873,136873,Rashed Al-Tumi,active,136873,136873,136873,,136873
136880,136880,567662,Yuness Nadeem,active,8525488,8525488,136880,,
136881,136881,567665,Asghar Najm,active,8525489,8525489,136881,,
136882,136882,567668,Khalid Ghulam Faruq,active,8525490,8525490,136882,,
136889,567675,567675,Kostas Domontovich,active,8525497,8525497,567675,,
136890,567676,567676,Ulyan Korneev,active,8525498,8525498,567676,,
136891,567682,567682,Revol Sheshenina,active,8525499,8525499,567682,,
136893,136893,136893,Kristian Dimitrov,active,136893,136893,136893,,136893
136898,136898,567688,Régis Le Fehvre,active,8525506,8525506,136898,,
136903,136903,567703,Ulien Dyrek,active,8525511,8525511,136903,,
136920,136920,567709,Yuya Takagi,active,136920,136920,136920,,
136922,136922,567710,Takumi Mase,active,136922,105843295131354,136922,,
136923,136923,567722,H. Appiah Tawiah,active,136923,105817793763035,136923,,
136933,136933,136933,Emerson Batalla,active,136933,105766791026405,136933,,136933
136961,136961,136961,Harlen Castillo,active,136961,136961,136961,,136961
136965,136965,136965,Jherson Mosquera,active,136965,136965,136965,,136965
136972,136972,136972,Delio Ramírez,active,136972,136972,136972,,136972
136980,136980,136980,Iván Scarpeta,active,136980,136980,136980,,136980
137000,137000,137000,Xavi Simons,active,137000,52882858710824,137000,,137000
137103,137103,137103,Gonçalo Franco,active,137103,137103,137103,,137103
137133,137133,567733,Gökhan Sazdağı,active,137133,137133,137133,,
137145,137145,567738,Ringo Meerveld,active,137145,105737263126457,137145,,
137158,137158,137158,Victor Lobry,active,137158,137158,137158,,137158
137167,137167,567751,Josh Edwards,active,137167,137167,137167,,
137207,137207,137207,Charlie Kelman,active,137207,137207,137207,,137207
137225,137225,567755,Kwadwo Baah,active,137225,137225,137225,,
137242,137242,567758,Onur Ergün,active,137242,137242,137242,,
137245,137245,567759,Melih Kabasakal,active,137245,137245,137245,,
137255,137255,567764,Yuri Araújo,active,137255,105786655250471,137255,,
137257,137257,567800,Toti Gomes,active,137257,52869973809193,137257,,
137259,137259,567828,Miguel Crespo,active,137259,53877948946475,137259,,
137267,137267,137267,Francisco Moura,active,137267,137267,137267,,137267
137279,137279,137279,Pedro Ferreira,active,137279,137279,137279,,137279
137294,137294,567855,Liam Gibbs,active,137294,137294,137294,,
137311,137311,567877,N. Guinness-Walker,active,137311,137311,137311,,
137321,137321,567878,Jack Rudoni,active,137321,137321,137321,,
137339,137339,137339,Joe Walsh,active,137339,137339,137339,,137339
137352,137352,567900,Pierre Octave Mangel,active,8525960,8525960,137352,,
137422,128632,128632,Teddy Sharman-Lowe,active,137422,137422,128632,,128632
137458,137458,567913,Erdem Çetinkaya,active,137458,137458,137458,,
137466,137466,567914,Kreshnik Hajrizi,active,137466,137466,137466,,
137504,137504,567929,Jay Idzes,active,137504,55068997064992,137504,,
137521,137521,567930,Metehan Mimaroğlu,active,137521,137521,137521,,
137538,137538,567935,Zeki Amdouni,active,137538,137538,137538,,
137557,137557,567938,Robbie Muirhead,active,137557,137557,137557,,
137562,137562,567954,Robbie Deas,active,137562,137562,137562,,
137628,63069,63069,Samet Akaydın,active,137628,105850542889372,63069,,63069
137687,137687,137687,Ilan Kebbal,active,137687,84023767,137687,,137687
